participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
10006	sub-10006	unnamed	fmriprep	25.1.3	default	ses-unnamed	FAIL
10006	sub-10006	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10015	sub-10015	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10015	sub-10015	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10017	sub-10017	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10017	sub-10017	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10024	sub-10024	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10024	sub-10024	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10028	sub-10028	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10028	sub-10028	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10035	sub-10035	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10035	sub-10035	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10041	sub-10041	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10041	sub-10041	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10043	sub-10043	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10043	sub-10043	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10046	sub-10046	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10046	sub-10046	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
10054	sub-10054	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
10054	sub-10054	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
