participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
101DPMB041003	sub-101DPMB041003	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041003	sub-101DPMB041003	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041005	sub-101DPMB041005	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041005	sub-101DPMB041005	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041007	sub-101DPMB041007	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041007	sub-101DPMB041007	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041008	sub-101DPMB041008	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041008	sub-101DPMB041008	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041009	sub-101DPMB041009	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041009	sub-101DPMB041009	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041011	sub-101DPMB041011	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041011	sub-101DPMB041011	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041012	sub-101DPMB041012	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041012	sub-101DPMB041012	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041013	sub-101DPMB041013	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041013	sub-101DPMB041013	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041015	sub-101DPMB041015	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041015	sub-101DPMB041015	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041017	sub-101DPMB041017	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041017	sub-101DPMB041017	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041020	sub-101DPMB041020	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041020	sub-101DPMB041020	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041023	sub-101DPMB041023	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041023	sub-101DPMB041023	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041025	sub-101DPMB041025	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041025	sub-101DPMB041025	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041026	sub-101DPMB041026	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041026	sub-101DPMB041026	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041028	sub-101DPMB041028	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041028	sub-101DPMB041028	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041030	sub-101DPMB041030	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041030	sub-101DPMB041030	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB041032	sub-101DPMB041032	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB041032	sub-101DPMB041032	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042001	sub-101DPMB042001	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042001	sub-101DPMB042001	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042002	sub-101DPMB042002	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042002	sub-101DPMB042002	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042004	sub-101DPMB042004	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042004	sub-101DPMB042004	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042006	sub-101DPMB042006	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042006	sub-101DPMB042006	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042010	sub-101DPMB042010	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042010	sub-101DPMB042010	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042014	sub-101DPMB042014	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042014	sub-101DPMB042014	1	mriqc	23.0.1	default	ses-1	SUCCESS
101DPMB042016	sub-101DPMB042016	1	fmriprep	23.2.0	default	ses-1	SUCCESS
101DPMB042016	sub-101DPMB042016	1	mriqc	23.0.1	default	ses-1	SUCCESS
