participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
201	sub-201	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
201	sub-201	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
202	sub-202	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
202	sub-202	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
203	sub-203	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
203	sub-203	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
204	sub-204	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
204	sub-204	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
205	sub-205	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
205	sub-205	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
206	sub-206	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
206	sub-206	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
207	sub-207	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
207	sub-207	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
208	sub-208	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
208	sub-208	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
209	sub-209	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
209	sub-209	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
210	sub-210	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
210	sub-210	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
211	sub-211	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
211	sub-211	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
212	sub-212	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
212	sub-212	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
213	sub-213	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
213	sub-213	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
214	sub-214	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
214	sub-214	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
215	sub-215	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
215	sub-215	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
216	sub-216	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
216	sub-216	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
217	sub-217	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
217	sub-217	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
218	sub-218	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
218	sub-218	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
220	sub-220	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
220	sub-220	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
221	sub-221	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
221	sub-221	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
222	sub-222	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
222	sub-222	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
223	sub-223	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
223	sub-223	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
224	sub-224	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
