participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
094BPAF1211001	sub-094BPAF1211001	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211002	sub-094BPAF1211002	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211003	sub-094BPAF1211003	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211004	sub-094BPAF1211004	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211005	sub-094BPAF1211005	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211006	sub-094BPAF1211006	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211007	sub-094BPAF1211007	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211008	sub-094BPAF1211008	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211010	sub-094BPAF1211010	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211011	sub-094BPAF1211011	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211012	sub-094BPAF1211012	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211013	sub-094BPAF1211013	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211014	sub-094BPAF1211014	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211015	sub-094BPAF1211015	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211016	sub-094BPAF1211016	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211017	sub-094BPAF1211017	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211018	sub-094BPAF1211018	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211022	sub-094BPAF1211022	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211023	sub-094BPAF1211023	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211024	sub-094BPAF1211024	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211025	sub-094BPAF1211025	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1211028	sub-094BPAF1211028	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221009	sub-094BPAF1221009	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221019	sub-094BPAF1221019	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221020	sub-094BPAF1221020	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221021	sub-094BPAF1221021	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221026	sub-094BPAF1221026	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221027	sub-094BPAF1221027	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221029	sub-094BPAF1221029	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221030	sub-094BPAF1221030	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221031	sub-094BPAF1221031	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221032	sub-094BPAF1221032	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221033	sub-094BPAF1221033	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221034	sub-094BPAF1221034	1	mriqc	22.0.6	default	ses-1	SUCCESS
094BPAF1221035	sub-094BPAF1221035	1	mriqc	22.0.6	default	ses-1	SUCCESS
