participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
control01	sub-control01	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control01	sub-control01	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control02	sub-control02	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control02	sub-control02	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control03	sub-control03	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control03	sub-control03	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control04	sub-control04	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control04	sub-control04	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control05	sub-control05	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control05	sub-control05	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control06	sub-control06	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control06	sub-control06	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control07	sub-control07	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control07	sub-control07	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control08	sub-control08	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control08	sub-control08	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control09	sub-control09	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control09	sub-control09	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control10	sub-control10	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control10	sub-control10	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control11	sub-control11	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
control11	sub-control11	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
control12	sub-control12	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
