participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
arielle01	sub-arielle01	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
arielle02	sub-arielle02	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
beast329	sub-beast329	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben01	sub-ben01	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben02	sub-ben02	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben03	sub-ben03	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben04	sub-ben04	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben05	sub-ben05	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben06	sub-ben06	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben07	sub-ben07	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben08	sub-ben08	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ben09	sub-ben09	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ds001s07	sub-ds001s07	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
ds045s409874	sub-ds045s409874	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
kate000	sub-kate000	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate001	sub-kate001	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate002	sub-kate002	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate004	sub-kate004	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate006	sub-kate006	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate007	sub-kate007	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate008	sub-kate008	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
kate013	sub-kate013	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
steph02	sub-steph02	unnamed	mriqc	22.0.6	default	ses-unnamed	FAIL
