participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
0A4MV	sub-0A4MV	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
27IXQ	sub-27IXQ	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
28E84	sub-28E84	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
28OBV	sub-28OBV	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
3L109	sub-3L109	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
3UYSS	sub-3UYSS	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
4G9A5	sub-4G9A5	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
4T7NM	sub-4T7NM	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
6HW3V	sub-6HW3V	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
6PEOF	sub-6PEOF	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
8PIML	sub-8PIML	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
8WJAP	sub-8WJAP	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
98UT7	sub-98UT7	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
9ADGJ	sub-9ADGJ	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
9HMVR	sub-9HMVR	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
AVQEZ	sub-AVQEZ	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
AYDLR	sub-AYDLR	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
BBN4K	sub-BBN4K	unnamed	mriqc	24.0.2	default	ses-unnamed	FAIL
BG4CW	sub-BG4CW	unnamed	mriqc	24.0.2	default	ses-unnamed	FAIL
D1FKN	sub-D1FKN	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
DBQ8H	sub-DBQ8H	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
EDOP8	sub-EDOP8	unnamed	mriqc	24.0.2	default	ses-unnamed	FAIL
ENN9N	sub-ENN9N	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
