participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
tb2994	sub-tb2994	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb2994	sub-tb2994	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3132	sub-tb3132	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3132	sub-tb3132	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3240	sub-tb3240	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3240	sub-tb3240	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3279	sub-tb3279	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3279	sub-tb3279	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3512	sub-tb3512	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3512	sub-tb3512	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3592	sub-tb3592	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3592	sub-tb3592	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3602	sub-tb3602	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3602	sub-tb3602	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3626	sub-tb3626	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3626	sub-tb3626	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3646	sub-tb3646	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3646	sub-tb3646	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3744	sub-tb3744	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3744	sub-tb3744	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3757	sub-tb3757	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3757	sub-tb3757	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3784	sub-tb3784	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3784	sub-tb3784	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3810	sub-tb3810	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3810	sub-tb3810	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3846	sub-tb3846	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3846	sub-tb3846	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3858	sub-tb3858	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3858	sub-tb3858	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3920	sub-tb3920	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3920	sub-tb3920	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3929	sub-tb3929	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3929	sub-tb3929	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3964	sub-tb3964	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3964	sub-tb3964	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb3977	sub-tb3977	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb3977	sub-tb3977	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb4450	sub-tb4450	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb4450	sub-tb4450	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb4547	sub-tb4547	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb4547	sub-tb4547	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
tb4572	sub-tb4572	unnamed	fmriprep	22.0.2	default	ses-unnamed	SUCCESS
tb4572	sub-tb4572	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
