participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
01	sub-01	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
02	sub-02	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
04	sub-04	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
05	sub-05	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
07	sub-07	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
08	sub-08	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
16	sub-16	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
17	sub-17	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
18	sub-18	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
19	sub-19	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
20	sub-20	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
21	sub-21	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
22	sub-22	unnamed	mriqc	23.1.0	default	ses-unnamed	SUCCESS
