participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
0001	sub-0001	01	mriqc	23.0.1	default	ses-01	FAIL
0001	sub-0001	02	mriqc	23.0.1	default	ses-02	FAIL
0002	sub-0002	01	mriqc	23.0.1	default	ses-01	FAIL
0003	sub-0003	01	mriqc	23.0.1	default	ses-01	FAIL
0003	sub-0003	02	mriqc	23.0.1	default	ses-02	FAIL
0004	sub-0004	01	mriqc	23.0.1	default	ses-01	FAIL
0004	sub-0004	02	mriqc	23.0.1	default	ses-02	FAIL
0005	sub-0005	01	mriqc	23.0.1	default	ses-01	FAIL
0005	sub-0005	02	mriqc	23.0.1	default	ses-02	FAIL
0006	sub-0006	01	mriqc	23.0.1	default	ses-01	FAIL
0006	sub-0006	02	mriqc	23.0.1	default	ses-02	FAIL
0007	sub-0007	01	mriqc	23.0.1	default	ses-01	FAIL
0007	sub-0007	02	mriqc	23.0.1	default	ses-02	FAIL
0008	sub-0008	01	mriqc	23.0.1	default	ses-01	FAIL
0009	sub-0009	01	mriqc	23.0.1	default	ses-01	FAIL
0010	sub-0010	01	mriqc	23.0.1	default	ses-01	FAIL
0010	sub-0010	02	mriqc	23.0.1	default	ses-02	FAIL
0011	sub-0011	01	mriqc	23.0.1	default	ses-01	FAIL
0012	sub-0012	01	mriqc	23.0.1	default	ses-01	FAIL
0013	sub-0013	01	mriqc	23.0.1	default	ses-01	FAIL
0013	sub-0013	02	mriqc	23.0.1	default	ses-02	FAIL
0014	sub-0014	01	mriqc	23.0.1	default	ses-01	FAIL
0014	sub-0014	02	mriqc	23.0.1	default	ses-02	FAIL
0015	sub-0015	01	mriqc	23.0.1	default	ses-01	FAIL
0015	sub-0015	02	mriqc	23.0.1	default	ses-02	FAIL
0016	sub-0016	01	mriqc	23.0.1	default	ses-01	FAIL
0016	sub-0016	02	mriqc	23.0.1	default	ses-02	FAIL
0017	sub-0017	01	mriqc	23.0.1	default	ses-01	FAIL
0017	sub-0017	02	mriqc	23.0.1	default	ses-02	FAIL
0018	sub-0018	01	mriqc	23.0.1	default	ses-01	FAIL
0018	sub-0018	02	mriqc	23.0.1	default	ses-02	FAIL
0019	sub-0019	01	mriqc	23.0.1	default	ses-01	FAIL
0019	sub-0019	02	mriqc	23.0.1	default	ses-02	FAIL
0020	sub-0020	01	mriqc	23.0.1	default	ses-01	FAIL
0020	sub-0020	02	mriqc	23.0.1	default	ses-02	FAIL
0021	sub-0021	01	mriqc	23.0.1	default	ses-01	FAIL
0021	sub-0021	02	mriqc	23.0.1	default	ses-02	FAIL
0022	sub-0022	01	mriqc	23.0.1	default	ses-01	FAIL
0022	sub-0022	02	mriqc	23.0.1	default	ses-02	FAIL
0023	sub-0023	01	mriqc	23.0.1	default	ses-01	FAIL
0024	sub-0024	01	mriqc	23.0.1	default	ses-01	FAIL
0024	sub-0024	02	mriqc	23.0.1	default	ses-02	FAIL
0025	sub-0025	01	mriqc	23.0.1	default	ses-01	FAIL
0025	sub-0025	02	mriqc	23.0.1	default	ses-02	FAIL
0026	sub-0026	01	mriqc	23.0.1	default	ses-01	FAIL
0027	sub-0027	01	mriqc	23.0.1	default	ses-01	FAIL
0028	sub-0028	01	mriqc	23.0.1	default	ses-01	FAIL
0028	sub-0028	02	mriqc	23.0.1	default	ses-02	FAIL
0029	sub-0029	01	mriqc	23.0.1	default	ses-01	FAIL
0029	sub-0029	02	mriqc	23.0.1	default	ses-02	FAIL
0030	sub-0030	01	mriqc	23.0.1	default	ses-01	FAIL
0030	sub-0030	02	mriqc	23.0.1	default	ses-02	FAIL
0031	sub-0031	01	mriqc	23.0.1	default	ses-01	FAIL
0031	sub-0031	02	mriqc	23.0.1	default	ses-02	FAIL
0032	sub-0032	01	mriqc	23.0.1	default	ses-01	FAIL
0032	sub-0032	02	mriqc	23.0.1	default	ses-02	FAIL
0033	sub-0033	01	mriqc	23.0.1	default	ses-01	FAIL
0034	sub-0034	01	mriqc	23.0.1	default	ses-01	FAIL
0034	sub-0034	02	mriqc	23.0.1	default	ses-02	FAIL
0035	sub-0035	01	mriqc	23.0.1	default	ses-01	FAIL
0035	sub-0035	02	mriqc	23.0.1	default	ses-02	FAIL
0036	sub-0036	01	mriqc	23.0.1	default	ses-01	FAIL
0036	sub-0036	02	mriqc	23.0.1	default	ses-02	FAIL
0037	sub-0037	01	mriqc	23.0.1	default	ses-01	FAIL
0037	sub-0037	02	mriqc	23.0.1	default	ses-02	FAIL
0038	sub-0038	01	mriqc	23.0.1	default	ses-01	FAIL
0038	sub-0038	02	mriqc	23.0.1	default	ses-02	FAIL
0039	sub-0039	01	mriqc	23.0.1	default	ses-01	FAIL
0040	sub-0040	01	mriqc	23.0.1	default	ses-01	FAIL
0041	sub-0041	01	mriqc	23.0.1	default	ses-01	FAIL
0041	sub-0041	02	mriqc	23.0.1	default	ses-02	FAIL
0042	sub-0042	01	mriqc	23.0.1	default	ses-01	FAIL
