participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
8107	sub-8107	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8107	sub-8107	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8108	sub-8108	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8108	sub-8108	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8109	sub-8109	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8109	sub-8109	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8110	sub-8110	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8110	sub-8110	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8111	sub-8111	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8111	sub-8111	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8112	sub-8112	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8112	sub-8112	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8113	sub-8113	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8113	sub-8113	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8114	sub-8114	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8114	sub-8114	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8115	sub-8115	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8115	sub-8115	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8116	sub-8116	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8116	sub-8116	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8117	sub-8117	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8117	sub-8117	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8118	sub-8118	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8118	sub-8118	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8119	sub-8119	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8119	sub-8119	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8120	sub-8120	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8120	sub-8120	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8121	sub-8121	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8121	sub-8121	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8122	sub-8122	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8122	sub-8122	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8123	sub-8123	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8123	sub-8123	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8124	sub-8124	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8124	sub-8124	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8125	sub-8125	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8125	sub-8125	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8126	sub-8126	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8126	sub-8126	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8127	sub-8127	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8127	sub-8127	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8128	sub-8128	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8128	sub-8128	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8129	sub-8129	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8129	sub-8129	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8130	sub-8130	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8130	sub-8130	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8131	sub-8131	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8131	sub-8131	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8132	sub-8132	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8132	sub-8132	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8133	sub-8133	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8133	sub-8133	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8134	sub-8134	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8134	sub-8134	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
8135	sub-8135	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
8135	sub-8135	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
