participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
01	sub-01	meg	fmriprep	21.0.2	default	ses-meg	FAIL
01	sub-01	meg	mriqc	0.16.1	default	ses-meg	FAIL
01	sub-01	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
01	sub-01	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
02	sub-02	meg	fmriprep	21.0.2	default	ses-meg	FAIL
02	sub-02	meg	mriqc	0.16.1	default	ses-meg	FAIL
02	sub-02	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
02	sub-02	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
03	sub-03	meg	fmriprep	21.0.2	default	ses-meg	FAIL
03	sub-03	meg	mriqc	0.16.1	default	ses-meg	FAIL
03	sub-03	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
03	sub-03	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
04	sub-04	meg	fmriprep	21.0.2	default	ses-meg	FAIL
04	sub-04	meg	mriqc	0.16.1	default	ses-meg	FAIL
04	sub-04	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
04	sub-04	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
05	sub-05	meg	fmriprep	21.0.2	default	ses-meg	FAIL
05	sub-05	meg	mriqc	0.16.1	default	ses-meg	FAIL
05	sub-05	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
05	sub-05	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
06	sub-06	meg	fmriprep	21.0.2	default	ses-meg	FAIL
06	sub-06	meg	mriqc	0.16.1	default	ses-meg	FAIL
06	sub-06	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
06	sub-06	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
07	sub-07	meg	fmriprep	21.0.2	default	ses-meg	FAIL
07	sub-07	meg	mriqc	0.16.1	default	ses-meg	FAIL
07	sub-07	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
07	sub-07	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
08	sub-08	meg	fmriprep	21.0.2	default	ses-meg	FAIL
08	sub-08	meg	mriqc	0.16.1	default	ses-meg	FAIL
08	sub-08	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
08	sub-08	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
09	sub-09	meg	fmriprep	21.0.2	default	ses-meg	FAIL
09	sub-09	meg	mriqc	0.16.1	default	ses-meg	FAIL
09	sub-09	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
09	sub-09	mri	mriqc	0.16.1	default	ses-mri	SUCCESS
10	sub-10	meg	fmriprep	21.0.2	default	ses-meg	FAIL
10	sub-10	meg	mriqc	0.16.1	default	ses-meg	FAIL
10	sub-10	mri	fmriprep	21.0.2	default	ses-mri	SUCCESS
