participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
B04	sub-B04	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B06	sub-B06	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B10	sub-B10	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B14	sub-B14	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B21	sub-B21	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B23	sub-B23	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B27	sub-B27	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B29	sub-B29	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B37	sub-B37	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B40	sub-B40	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B48	sub-B48	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B59	sub-B59	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B61	sub-B61	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B62	sub-B62	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
B70	sub-B70	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S06	sub-S06	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S10	sub-S10	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S12	sub-S12	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S16	sub-S16	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S20	sub-S20	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S25	sub-S25	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S31	sub-S31	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S32	sub-S32	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S40	sub-S40	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S45	sub-S45	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S47	sub-S47	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S49	sub-S49	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S52	sub-S52	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S53	sub-S53	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S55	sub-S55	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
S60	sub-S60	unnamed	mriqc	24.0.2	default	ses-unnamed	SUCCESS
