participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
001	sub-001	01	mriqc	23.1.0	default	ses-01	SUCCESS
001	sub-001	02	mriqc	23.1.0	default	ses-02	SUCCESS
001	sub-001	03	mriqc	23.1.0	default	ses-03	SUCCESS
001	sub-001	04	mriqc	23.1.0	default	ses-04	SUCCESS
001	sub-001	05	mriqc	23.1.0	default	ses-05	SUCCESS
001	sub-001	06	mriqc	23.1.0	default	ses-06	SUCCESS
001	sub-001	07	mriqc	23.1.0	default	ses-07	SUCCESS
001	sub-001	08	mriqc	23.1.0	default	ses-08	SUCCESS
001	sub-001	09	mriqc	23.1.0	default	ses-09	SUCCESS
001	sub-001	10	mriqc	23.1.0	default	ses-10	SUCCESS
001	sub-001	11	mriqc	23.1.0	default	ses-11	FAIL
001	sub-001	12	mriqc	23.1.0	default	ses-12	FAIL
002	sub-002	01	mriqc	23.1.0	default	ses-01	SUCCESS
002	sub-002	02	mriqc	23.1.0	default	ses-02	SUCCESS
002	sub-002	03	mriqc	23.1.0	default	ses-03	SUCCESS
002	sub-002	04	mriqc	23.1.0	default	ses-04	SUCCESS
002	sub-002	05	mriqc	23.1.0	default	ses-05	SUCCESS
002	sub-002	06	mriqc	23.1.0	default	ses-06	FAIL
002	sub-002	07	mriqc	23.1.0	default	ses-07	SUCCESS
002	sub-002	08	mriqc	23.1.0	default	ses-08	SUCCESS
002	sub-002	09	mriqc	23.1.0	default	ses-09	FAIL
003	sub-003	01	mriqc	23.1.0	default	ses-01	SUCCESS
003	sub-003	02	mriqc	23.1.0	default	ses-02	SUCCESS
003	sub-003	03	mriqc	23.1.0	default	ses-03	SUCCESS
003	sub-003	04	mriqc	23.1.0	default	ses-04	SUCCESS
003	sub-003	05	mriqc	23.1.0	default	ses-05	SUCCESS
003	sub-003	06	mriqc	23.1.0	default	ses-06	SUCCESS
003	sub-003	07	mriqc	23.1.0	default	ses-07	SUCCESS
003	sub-003	08	mriqc	23.1.0	default	ses-08	SUCCESS
003	sub-003	09	mriqc	23.1.0	default	ses-09	SUCCESS
003	sub-003	10	mriqc	23.1.0	default	ses-10	SUCCESS
003	sub-003	11	mriqc	23.1.0	default	ses-11	SUCCESS
003	sub-003	12	mriqc	23.1.0	default	ses-12	SUCCESS
