participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
pixar001	sub-pixar001	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar001	sub-pixar001	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar002	sub-pixar002	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar002	sub-pixar002	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar003	sub-pixar003	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar003	sub-pixar003	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar004	sub-pixar004	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar004	sub-pixar004	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar005	sub-pixar005	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar005	sub-pixar005	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar006	sub-pixar006	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar006	sub-pixar006	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar007	sub-pixar007	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar007	sub-pixar007	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar008	sub-pixar008	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar008	sub-pixar008	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar009	sub-pixar009	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar009	sub-pixar009	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar010	sub-pixar010	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
pixar010	sub-pixar010	unnamed	mriqc	22.0.1	default	ses-unnamed	SUCCESS
pixar011	sub-pixar011	unnamed	fmriprep	21.0.2	default	ses-unnamed	SUCCESS
