participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
wlsubj001	sub-wlsubj001	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj001	sub-wlsubj001	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj001	sub-wlsubj001	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj001	sub-wlsubj001	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj004	sub-wlsubj004	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj004	sub-wlsubj004	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj004	sub-wlsubj004	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj004	sub-wlsubj004	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj006	sub-wlsubj006	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj006	sub-wlsubj006	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj007	sub-wlsubj007	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj007	sub-wlsubj007	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj007	sub-wlsubj007	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj007	sub-wlsubj007	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj014	sub-wlsubj014	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj014	sub-wlsubj014	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj014	sub-wlsubj014	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj014	sub-wlsubj014	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj019	sub-wlsubj019	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj019	sub-wlsubj019	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj023	sub-wlsubj023	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj023	sub-wlsubj023	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj023	sub-wlsubj023	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj023	sub-wlsubj023	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj042	sub-wlsubj042	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj042	sub-wlsubj042	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj042	sub-wlsubj042	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj042	sub-wlsubj042	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj043	sub-wlsubj043	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj043	sub-wlsubj043	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj043	sub-wlsubj043	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj043	sub-wlsubj043	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj045	sub-wlsubj045	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj045	sub-wlsubj045	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj045	sub-wlsubj045	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj045	sub-wlsubj045	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj046	sub-wlsubj046	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj046	sub-wlsubj046	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj055	sub-wlsubj055	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj055	sub-wlsubj055	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj056	sub-wlsubj056	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj056	sub-wlsubj056	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj057	sub-wlsubj057	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj057	sub-wlsubj057	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj057	sub-wlsubj057	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj057	sub-wlsubj057	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj062	sub-wlsubj062	anat	fmriprep	23.2.1	default	ses-anat	SUCCESS
wlsubj062	sub-wlsubj062	anat	mriqc	23.0.1	default	ses-anat	SUCCESS
wlsubj062	sub-wlsubj062	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	FAIL
wlsubj062	sub-wlsubj062	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	FAIL
wlsubj064	sub-wlsubj064	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj064	sub-wlsubj064	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj067	sub-wlsubj067	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj067	sub-wlsubj067	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj071	sub-wlsubj071	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj071	sub-wlsubj071	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj076	sub-wlsubj076	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj076	sub-wlsubj076	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj079	sub-wlsubj079	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj079	sub-wlsubj079	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
wlsubj081	sub-wlsubj081	nyu3t01	fmriprep	23.2.1	default	ses-nyu3t01	SUCCESS
wlsubj081	sub-wlsubj081	nyu3t01	mriqc	23.0.1	default	ses-nyu3t01	SUCCESS
