participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
pp001	sub-pp001	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp003	sub-pp003	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp004	sub-pp004	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp005	sub-pp005	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp006	sub-pp006	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp007	sub-pp007	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp008	sub-pp008	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp009	sub-pp009	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp010	sub-pp010	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp011	sub-pp011	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp012	sub-pp012	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp013	sub-pp013	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp018	sub-pp018	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp019	sub-pp019	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp020	sub-pp020	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp021	sub-pp021	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp022	sub-pp022	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp023	sub-pp023	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp024	sub-pp024	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp025	sub-pp025	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp026	sub-pp026	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp027	sub-pp027	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp030	sub-pp030	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp031	sub-pp031	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp032	sub-pp032	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp033	sub-pp033	01	fmriprep	25.1.4	default	ses-01	SUCCESS
pp035	sub-pp035	01	fmriprep	25.1.4	default	ses-01	SUCCESS
