participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
hc001	sub-hc001	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc001	sub-hc001	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc002	sub-hc002	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc002	sub-hc002	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc003	sub-hc003	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc003	sub-hc003	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc004	sub-hc004	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc004	sub-hc004	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc005	sub-hc005	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc005	sub-hc005	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc006	sub-hc006	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc006	sub-hc006	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc007	sub-hc007	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc007	sub-hc007	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc008	sub-hc008	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc008	sub-hc008	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc009	sub-hc009	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc009	sub-hc009	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc010	sub-hc010	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc010	sub-hc010	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc011	sub-hc011	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc011	sub-hc011	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc012	sub-hc012	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc012	sub-hc012	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc013	sub-hc013	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc013	sub-hc013	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc015	sub-hc015	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc015	sub-hc015	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc016	sub-hc016	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc016	sub-hc016	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc017	sub-hc017	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc017	sub-hc017	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc018	sub-hc018	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc018	sub-hc018	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc019	sub-hc019	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc019	sub-hc019	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc020	sub-hc020	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc020	sub-hc020	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc021	sub-hc021	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc021	sub-hc021	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc022	sub-hc022	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc022	sub-hc022	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc023	sub-hc023	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc023	sub-hc023	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc024	sub-hc024	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc024	sub-hc024	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc025	sub-hc025	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc025	sub-hc025	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc026	sub-hc026	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc026	sub-hc026	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc027	sub-hc027	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc027	sub-hc027	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc028	sub-hc028	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc028	sub-hc028	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc029	sub-hc029	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc029	sub-hc029	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc030	sub-hc030	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc030	sub-hc030	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc031	sub-hc031	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc031	sub-hc031	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc032	sub-hc032	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc032	sub-hc032	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc033	sub-hc033	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc033	sub-hc033	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc034	sub-hc034	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc034	sub-hc034	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc035	sub-hc035	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc035	sub-hc035	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
hc036	sub-hc036	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
hc036	sub-hc036	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
