participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
BAN01	sub-BAN01	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN01	sub-BAN01	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN02	sub-BAN02	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN02	sub-BAN02	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN03	sub-BAN03	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN03	sub-BAN03	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN04	sub-BAN04	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN04	sub-BAN04	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN05	sub-BAN05	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN05	sub-BAN05	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN06	sub-BAN06	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN06	sub-BAN06	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN07	sub-BAN07	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN07	sub-BAN07	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN08	sub-BAN08	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN08	sub-BAN08	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN09	sub-BAN09	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN09	sub-BAN09	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
BAN10	sub-BAN10	unnamed	fmriprep	23.2.0	default	ses-unnamed	SUCCESS
BAN10	sub-BAN10	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
