participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
UTS01	sub-UTS01	1	fmriprep	23.0.1	default	ses-1	SUCCESS
UTS01	sub-UTS01	1	mriqc	23.0.1	default	ses-1	SUCCESS
UTS01	sub-UTS01	10	fmriprep	23.0.1	default	ses-10	FAIL
UTS01	sub-UTS01	10	mriqc	23.0.1	default	ses-10	FAIL
UTS01	sub-UTS01	11	fmriprep	23.0.1	default	ses-11	FAIL
UTS01	sub-UTS01	11	mriqc	23.0.1	default	ses-11	FAIL
UTS01	sub-UTS01	12	fmriprep	23.0.1	default	ses-12	FAIL
UTS01	sub-UTS01	12	mriqc	23.0.1	default	ses-12	FAIL
UTS01	sub-UTS01	14	fmriprep	23.0.1	default	ses-14	FAIL
UTS01	sub-UTS01	14	mriqc	23.0.1	default	ses-14	FAIL
UTS01	sub-UTS01	15	fmriprep	23.0.1	default	ses-15	FAIL
UTS01	sub-UTS01	15	mriqc	23.0.1	default	ses-15	FAIL
UTS01	sub-UTS01	18	fmriprep	23.0.1	default	ses-18	FAIL
UTS01	sub-UTS01	18	mriqc	23.0.1	default	ses-18	FAIL
UTS01	sub-UTS01	2	fmriprep	23.0.1	default	ses-2	FAIL
UTS01	sub-UTS01	2	mriqc	23.0.1	default	ses-2	FAIL
UTS01	sub-UTS01	20	fmriprep	23.0.1	default	ses-20	FAIL
UTS01	sub-UTS01	20	mriqc	23.0.1	default	ses-20	FAIL
UTS01	sub-UTS01	3	fmriprep	23.0.1	default	ses-3	FAIL
UTS01	sub-UTS01	3	mriqc	23.0.1	default	ses-3	FAIL
UTS01	sub-UTS01	4	fmriprep	23.0.1	default	ses-4	FAIL
UTS01	sub-UTS01	4	mriqc	23.0.1	default	ses-4	FAIL
UTS01	sub-UTS01	5	fmriprep	23.0.1	default	ses-5	FAIL
UTS01	sub-UTS01	5	mriqc	23.0.1	default	ses-5	FAIL
UTS01	sub-UTS01	6	fmriprep	23.0.1	default	ses-6	FAIL
UTS01	sub-UTS01	6	mriqc	23.0.1	default	ses-6	FAIL
UTS01	sub-UTS01	7	fmriprep	23.0.1	default	ses-7	FAIL
UTS01	sub-UTS01	7	mriqc	23.0.1	default	ses-7	FAIL
UTS01	sub-UTS01	8	fmriprep	23.0.1	default	ses-8	FAIL
