participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
104	sub-104	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
105	sub-105	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
106	sub-106	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
107	sub-107	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
108	sub-108	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
109	sub-109	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
110	sub-110	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
111	sub-111	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
112	sub-112	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
113	sub-113	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
115	sub-115	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
116	sub-116	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
117	sub-117	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
118	sub-118	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
120	sub-120	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
121	sub-121	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
122	sub-122	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
124	sub-124	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
125	sub-125	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
126	sub-126	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
127	sub-127	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
128	sub-128	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
129	sub-129	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
130	sub-130	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
131	sub-131	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
132	sub-132	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
133	sub-133	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
134	sub-134	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
135	sub-135	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
136	sub-136	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
137	sub-137	unnamed	mriqc	22.0.6	default	ses-unnamed	SUCCESS
