participant_id	bids_participant_id	session_id	pipeline_name	pipeline_version	pipeline_step	bids_session_id	status
001	sub-001	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
004	sub-004	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
012	sub-012	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
017	sub-017	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
018	sub-018	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
019	sub-019	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
020	sub-020	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
021	sub-021	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
022	sub-022	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
023	sub-023	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
026	sub-026	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
027	sub-027	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
028	sub-028	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
029	sub-029	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
030	sub-030	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
031	sub-031	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
032	sub-032	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
033	sub-033	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
034	sub-034	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
035	sub-035	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
036	sub-036	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
037	sub-037	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
038	sub-038	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
039	sub-039	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
040	sub-040	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
041	sub-041	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
042	sub-042	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
043	sub-043	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
044	sub-044	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
045	sub-045	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
046	sub-046	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
047	sub-047	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
048	sub-048	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
049	sub-049	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
050	sub-050	unnamed	fmriprep	25.1.3	default	ses-unnamed	SUCCESS
